text
Waldyrzão do IFSC be like,Waldyrzão do IFSC be like
@viniciusSMcunha Mano os cara lotam a biblioteca do ifsc,@viniciusSMcunha Mano os cara lotam a biblioteca do ifsc
uma alegria da semana: ia passar o dia todo no IFSC pq tinha rg de noite mas o Lucas mudou pra online 🙏🏼🙏🏼,uma alegria da semana: ia passar o dia todo no IFSC pq tinha rg de noite mas o Lucas mudou pra online 🙏🏼🙏🏼
Mano  estar perto do IFSC agora ta me dando um sentimento horrível  não gostei,Mano  estar perto do IFSC agora ta me dando um sentimento horrível  não gostei
lembrando aqui que eu cheguei a me inscrever pro encceja em 2020/2021 e faltei a prova pq demorou tanto pra acontecer que eu ja tava literalmente me formando no ifsc,lembrando aqui que eu cheguei a me inscrever pro encceja em 2020/2021 e faltei a prova pq demorou tanto pra acontecer que eu ja tava literalmente me formando no ifsc
Não era DCE. . . .  Mas em 2016 no IFPR de Astorga  es alunes fizeram uma urna eletrônica e a votação pro grêmio foi feita por ela. . . tudo na maior paz e tudo feito pelas mãos de adolescentes. . .  Aiai essa IFPR. . . . .,Não era DCE. . . .  Mas em 2016 no IFPR de Astorga  es alunes fizeram uma urna eletrônica e a votação pro grêmio foi feita por ela. . . tudo na maior paz e tudo feito pelas mãos de adolescentes. . .  Aiai essa IFPR. . . . .
Eu tenho uma sorte com computadores do ifsc,Eu tenho uma sorte com computadores do ifsc
Eu tenho que colar na frente do IFSC na saída mais vezes  foi divertido,Eu tenho que colar na frente do IFSC na saída mais vezes  foi divertido
tem um papel na entrada do ifsc escrito new jeans divas  aposto que tem dedo do @Fle_ipe nisso.,tem um papel na entrada do ifsc escrito new jeans divas  aposto que tem dedo do @Fle_ipe nisso.
"""vcs esmurram o o 3rao do IFSC  eles estão se cagando pra fazer resumo expandido e vcs já tem artigo pronto""  um beijao","""vcs esmurram o o 3rao do IFSC  eles estão se cagando pra fazer resumo expandido e vcs já tem artigo pronto""  um beijao"
Festival de Música do IFSC terá 20 apresentações no Teatro do Centro de Eventos de Chapecó  A entrada para a comunidade é gratuita  https://t. co/i7WD4Z65hl,Festival de Música do IFSC terá 20 apresentações no Teatro do Centro de Eventos de Chapecó  A entrada para a comunidade é gratuita  https://t. co/i7WD4Z65hl
eu assim no intervalo do ifsc c um copao de café na mão,eu assim no intervalo do ifsc c um copao de café na mão
NEM FUDENDO Q EU E A DUDA APARECEMOS FOFOCANDO NO INSTA DO IFSC KSKSKSKSKAKAKQ,NEM FUDENDO Q EU E A DUDA APARECEMOS FOFOCANDO NO INSTA DO IFSC KSKSKSKSKAKAKQ
@pabg_ Nop Outra Camila do ifsc,@pabg_ Nop Outra Camila do ifsc
eu dormi demais no ônibus o que fez eh perder o ônibus que me deixava na frente do ifsc que odioooo,eu dormi demais no ônibus o que fez eh perder o ônibus que me deixava na frente do ifsc que odioooo
Pensava assim até entrar no Ifsul,Pensava assim até entrar no Ifsul
oi gnt olha o mini 🤏 querido q eu achei no ifsc https://t. co/wEIMZsabxt,oi gnt olha o mini 🤏 querido q eu achei no ifsc https://t. co/wEIMZsabxt
Feliz  a tia da limpeza do IFSC elogiou meu cabelo 🙃,Feliz  a tia da limpeza do IFSC elogiou meu cabelo 🙃
@WickertGabrieli KKKKKKKKKKKKKKK último ano no ifsc está rendendo boas histórias,@WickertGabrieli KKKKKKKKKKKKKKK último ano no ifsc está rendendo boas histórias
@marcelo_gau Entendo que os sábados letivos possam não trazer uma quantidade considerável de estudantes.  Mas nesses casos de extrema urgência  o necessário seria suspender assim como foram suspensas as aulas no IFSUL (este  não sendo da rede IFRS) e nos IFRS de POA e Alvorada (+),@marcelo_gau Entendo que os sábados letivos possam não trazer uma quantidade considerável de estudantes.  Mas nesses casos de extrema urgência  o necessário seria suspender assim como foram suspensas as aulas no IFSUL (este  não sendo da rede IFRS) e nos IFRS de POA e Alvorada (+)
@MrEliasWhite melhor goleiro do ifc 👏🏻,@MrEliasWhite melhor goleiro do ifc 👏🏻
“Estado tem de se retirar da esfera privada”  realça country manager do IFC em Angola https://t. co/BzUlhVuVNL,“Estado tem de se retirar da esfera privada”  realça country manager do IFC em Angola https://t. co/BzUlhVuVNL
eu adoro estudar no ifsc  mas eu morro de saudades de ir de carro pra escola  chegar em 10 minutos  morar perto e poder dormir até 6:30,eu adoro estudar no ifsc  mas eu morro de saudades de ir de carro pra escola  chegar em 10 minutos  morar perto e poder dormir até 6:30
o mais tri do treino do ifsul eh a resenha.,o mais tri do treino do ifsul eh a resenha.
@lavallzinh Como minhas amiguinhas do ifsc eu não faço isso rlx,@lavallzinh Como minhas amiguinhas do ifsc eu não faço isso rlx
@Mokyos_monky qodio vey nos estudantes do ifsc nao podemos jogar nosso stardew valley vey,@Mokyos_monky qodio vey nos estudantes do ifsc nao podemos jogar nosso stardew valley vey
@aaaaaaaanalu @coisasmaconhei amanhã eu almoço no IFSC  mas sexta pode brotar,@aaaaaaaanalu @coisasmaconhei amanhã eu almoço no IFSC  mas sexta pode brotar
me inscrevi no ifsc de araranguá tbm tenho que passar em algum deles 😫,me inscrevi no ifsc de araranguá tbm tenho que passar em algum deles 😫
quando se estuda no ifsc 8 5 é estar no paraiso,quando se estuda no ifsc 8 5 é estar no paraiso
estudar na udesc o dia todo e no ifsc a noite  vou ter tempo p isso sim confiaaaaa,estudar na udesc o dia todo e no ifsc a noite  vou ter tempo p isso sim confiaaaaa
"""o paçoca  a caramela  aquele cachorro branco e a cadelinha pintada tavam láaaaaa no fundo (. . . )""  LEGIÃO DE CACHORRO DO IFC SENDO DESCRITO","""o paçoca  a caramela  aquele cachorro branco e a cadelinha pintada tavam láaaaaa no fundo (. . . )""  LEGIÃO DE CACHORRO DO IFC SENDO DESCRITO"
@RicharsOliveira vc saiu do ifsul  já deveria estar acostumado,@RicharsOliveira vc saiu do ifsul  já deveria estar acostumado
povão do ifsc  amanhã lá pelas 13h deem uma passada lá no sarau. .  vai ter música beemm legal,povão do ifsc  amanhã lá pelas 13h deem uma passada lá no sarau. .  vai ter música beemm legal
jogador d futsal mais fraco do ifsul https://t. co/LIIO4WdIjx,jogador d futsal mais fraco do ifsul https://t. co/LIIO4WdIjx
jessica meio sumida do ifsc esses tempos oq tá acontecendo,jessica meio sumida do ifsc esses tempos oq tá acontecendo
Quinta-feira  primeiro dia da semana que darei as caras no ifsul,Quinta-feira  primeiro dia da semana que darei as caras no ifsul
nao Aguento mais chegar 7 da manha em ponto no ifsc,nao Aguento mais chegar 7 da manha em ponto no ifsc
eu to muito feliz que a eloá não saiu do ifc AAAAAAA,eu to muito feliz que a eloá não saiu do ifc AAAAAAA
Altinha na praia dentro do ifsc,Altinha na praia dentro do ifsc
sabe quando voce fica mt tempo no banheiro pq voce ta com medo de sair pq tem pessoas conversando la fora dai vc demora 10 minutos trancado dentro e dai agora voce ta indo no setor de saude do ifsc pra mentir que tava com cólica pra pegar atestado pra professora n brigar com voce,sabe quando voce fica mt tempo no banheiro pq voce ta com medo de sair pq tem pessoas conversando la fora dai vc demora 10 minutos trancado dentro e dai agora voce ta indo no setor de saude do ifsc pra mentir que tava com cólica pra pegar atestado pra professora n brigar com voce
EUUUU NO MEIO DO IFSC 👇👇👇👇👇,EUUUU NO MEIO DO IFSC 👇👇👇👇👇
antes de entrar no ifsc tirar menos que 6 era um terror pra mim agr to feliz com um 4,antes de entrar no ifsc tirar menos que 6 era um terror pra mim agr to feliz com um 4
Não tankei o porteiro do ifsc dando macth cmg no tinder,Não tankei o porteiro do ifsc dando macth cmg no tinder
tenho q ir nessa festa do ifc d srs🤨,tenho q ir nessa festa do ifc d srs🤨
no mais novo capitulo de mini queridos do ifsc temos aqui uma querida chamei de joaquina https://t. co/qsXNKU91xw,no mais novo capitulo de mini queridos do ifsc temos aqui uma querida chamei de joaquina https://t. co/qsXNKU91xw
tava fazendo um stories destacado pra moda e nao achei quase nenhum stories e sobre moda em 2021 pq eu só postava coisa em role ta explicado pq peguei dp no ifsc,tava fazendo um stories destacado pra moda e nao achei quase nenhum stories e sobre moda em 2021 pq eu só postava coisa em role ta explicado pq peguei dp no ifsc
@_ale_j_ fui me cadastrar no sigaa e falou que eu já tinha cadastro  mas quando eu estudei no ifsc nunca teve sigaa  eu tinha cadastro só no moodle!!,@_ale_j_ fui me cadastrar no sigaa e falou que eu já tinha cadastro  mas quando eu estudei no ifsc nunca teve sigaa  eu tinha cadastro só no moodle!!
simplesmente CHICO MOEDAS na aula de sociologia do IFC https://t,simplesmente CHICO MOEDAS na aula de sociologia do IFC https://t
me odeio mas nao a ponto de estudar a tarde no ifsc,me odeio mas nao a ponto de estudar a tarde no ifsc
talvez o que esteja me deixando calvo é o café do IFSC,talvez o que esteja me deixando calvo é o café do IFSC
Resumo do meu dia:  Manhã- estive no ifsul  Tarde- fiquei no ifsul  Noite- estou no ifsul   (Obs: não tô mais aguentando),Resumo do meu dia:  Manhã- estive no ifsul  Tarde- fiquei no ifsul  Noite- estou no ifsul   (Obs: não tô mais aguentando)
quem diria que ir andando do ifsc até a barra não iria me cansar (fiz em 1h10) 💀,quem diria que ir andando do ifsc até a barra não iria me cansar (fiz em 1h10) 💀
Prova do ifsul pode esperar que eu tô chegando,Prova do ifsul pode esperar que eu tô chegando
assim estudando matemática e ciências humanas  é chato e da trabalho mas tem q compensar pra ano q vem estar no ifsc,assim estudando matemática e ciências humanas  é chato e da trabalho mas tem q compensar pra ano q vem estar no ifsc
comer tres pedaco de pizza depois de passar o dia inteiro no ifsc e dar duas horas de aula ata nem amo…,comer tres pedaco de pizza depois de passar o dia inteiro no ifsc e dar duas horas de aula ata nem amo…
@duulindooo O cara fala que é ruim em matemática  mas estuda no IFSC vai entender,@duulindooo O cara fala que é ruim em matemática  mas estuda no IFSC vai entender
eu e a anna com um sonho de passar no ifsc só p piorar nosso psicológico ❤️,eu e a anna com um sonho de passar no ifsc só p piorar nosso psicológico ❤️
o ensino médio do ifc é assim 🤩🤩🤩,o ensino médio do ifc é assim 🤩🤩🤩
me escrevi no ifsc com aperto no coração 🥺,me escrevi no ifsc com aperto no coração 🥺
to podendo só no vôlei  tenho que começar a fazer dnv quando estudar no ifsul,to podendo só no vôlei  tenho que começar a fazer dnv quando estudar no ifsul
@beafernandes08 Se for no cedup rlx as matérias de curso só começam no segundo ano se for no ifsc rlx o método de ensino deles é bem eficaz,@beafernandes08 Se for no cedup rlx as matérias de curso só começam no segundo ano se for no ifsc rlx o método de ensino deles é bem eficaz
a todos que elogiam meu cabelo aceito doações de:  óleo de rícino  óleo de alecrim  1 touca de cetim G  1 difusor  2 litros de soro fisiológico  posso receber esses itens no ifsc ou na minha casa https://t. co/vy6zntGtaS,a todos que elogiam meu cabelo aceito doações de:  óleo de rícino  óleo de alecrim  1 touca de cetim G  1 difusor  2 litros de soro fisiológico  posso receber esses itens no ifsc ou na minha casa https://t. co/vy6zntGtaS
po eu vou terminar a escola ano q vem  se eu ficar no ifsc eu vou terminar em 2026 tá maluco,po eu vou terminar a escola ano q vem  se eu ficar no ifsc eu vou terminar em 2026 tá maluco
Sai dw casa 8:30 vou chegar no ifsc 10:10 pqp sc parada,Sai dw casa 8:30 vou chegar no ifsc 10:10 pqp sc parada
Fascinante como toda a vez que eu passo no IFSul tem alguma coisa acontecendo,Fascinante como toda a vez que eu passo no IFSul tem alguma coisa acontecendo
Dois professores do Câmpus Florianópolis-Continente do IFSC conquistaram o primeiro lugar em duas categorias do IX Prêmio Mérito e Talento da @ABBTUR.  Saiba Mais -&gt; https://t. co/1W9QHci25J https://t. co/4CzszMAb75,Dois professores do Câmpus Florianópolis-Continente do IFSC conquistaram o primeiro lugar em duas categorias do IX Prêmio Mérito e Talento da @ABBTUR.  Saiba Mais -&gt; https://t. co/1W9QHci25J https://t. co/4CzszMAb75
Vem aí  a nova estagiária de laboratório do IFSC,Vem aí  a nova estagiária de laboratório do IFSC
é hoje que o segundo ano de arquitetura do ifpr chora na aula de materiais de construção civil,é hoje que o segundo ano de arquitetura do ifpr chora na aula de materiais de construção civil
A Feira de Trocas do Ifsul campus Venâncio Aires! 👇 https://t. co/yOTgF3GUge,A Feira de Trocas do Ifsul campus Venâncio Aires! 👇 https://t. co/yOTgF3GUge
ainda bem que nao coloquei design grafico no ifsc KKKKKK,ainda bem que nao coloquei design grafico no ifsc KKKKKK
Tenho 10 minutos pra estar no ifsc 😍,Tenho 10 minutos pra estar no ifsc 😍
Abertas as inscrições da 16ª Jornada de Iniciação Científica e Tecnológica do IFSul (JIC)  Inscrições podem ser realizadas até 9 de outubro  (https://t. co/qNTqVTpltq),Abertas as inscrições da 16ª Jornada de Iniciação Científica e Tecnológica do IFSul (JIC)  Inscrições podem ser realizadas até 9 de outubro  (https://t. co/qNTqVTpltq)
A vida dos seguranças do ifsc deve ser mt triste né. . . . eles dão bom dia todo dia pra TODOS os alunos,A vida dos seguranças do ifsc deve ser mt triste né. . . . eles dão bom dia todo dia pra TODOS os alunos
Os dois câmpus mais antigos do IFSul divulgam programação de aniversário  Em outubro  câmpus Pelotas-Visconde da Graça (CaVG) e câmpus Pelotas comemoram 100 e 80 anos  respectivamente  (https://t. co/Sst33uDpE8),Os dois câmpus mais antigos do IFSul divulgam programação de aniversário  Em outubro  câmpus Pelotas-Visconde da Graça (CaVG) e câmpus Pelotas comemoram 100 e 80 anos  respectivamente  (https://t. co/Sst33uDpE8)
O meu irmão fazendo inscrição pra prova do IFSC 🥹🥹🥹🥹 parece que foi ontem que ele entrou na agrícola 😭🤧😭🤧😭,O meu irmão fazendo inscrição pra prova do IFSC 🥹🥹🥹🥹 parece que foi ontem que ele entrou na agrícola 😭🤧😭🤧😭
Um áudio que todos os alunos do IFSC que tiveram aula com o Jackson dedicariam ao J5:,Um áudio que todos os alunos do IFSC que tiveram aula com o Jackson dedicariam ao J5:
Passeio ciclístico marca comemorações  no IFSul  dos 100 anos do câmpus Pelotas-Visconde da Graça  Atividade mobiliza comunidade neste sábado (30) e se encerra na reitoria da instituição  (https://t. co/Fr61LY2s7G) https://t. co/l03fVDuwNT,Passeio ciclístico marca comemorações  no IFSul  dos 100 anos do câmpus Pelotas-Visconde da Graça  Atividade mobiliza comunidade neste sábado (30) e se encerra na reitoria da instituição  (https://t. co/Fr61LY2s7G) https://t. co/l03fVDuwNT
só quero um dos meus amigos aq p me fazer companhia dps dessa  nunca tinha acontecido uma merda dessa cmg dentro do ifsc,só quero um dos meus amigos aq p me fazer companhia dps dessa  nunca tinha acontecido uma merda dessa cmg dentro do ifsc
🙌 Grandes nomes da educação juntas!  🤝 Representantes do IFPR  acompanhados pelos vereadores Guilherme Mazer e  Ana Paula de Melo  foram recebidos pela reitoria para discutir propostas de parceria entre as instituições.   🙌Vem coisa boa por aí!  #uepg #ifprpg #ifpr https://t. co/V5jgv7yoft,🙌 Grandes nomes da educação juntas!  🤝 Representantes do IFPR  acompanhados pelos vereadores Guilherme Mazer e  Ana Paula de Melo  foram recebidos pela reitoria para discutir propostas de parceria entre as instituições.   🙌Vem coisa boa por aí!  #uepg #ifprpg #ifpr https://t. co/V5jgv7yoft
tô sinceramente mt confiante pra prova do ifsc amigos  é tão legal lá meu itinerário é o menos concorrido tem pouca questão de matemática eu vou fazer ensino médio técnico porra,tô sinceramente mt confiante pra prova do ifsc amigos  é tão legal lá meu itinerário é o menos concorrido tem pouca questão de matemática eu vou fazer ensino médio técnico porra
tirando q eu moro literalmente NA RUA do ifsc eh tipo perfeito p mim nasci pra estudar la,tirando q eu moro literalmente NA RUA do ifsc eh tipo perfeito p mim nasci pra estudar la
fiz a inscrição no ifsc e vou ter q ir de ampla concorrência vomemata,fiz a inscrição no ifsc e vou ter q ir de ampla concorrência vomemata
@niniwinwini É IDÊNTICO acho q o guaxi tem um gemeo perdido no ifsul campus pelotas,@niniwinwini É IDÊNTICO acho q o guaxi tem um gemeo perdido no ifsul campus pelotas
Eu levantando 7:40 e 7:50 aparecendo no ifsc,Eu levantando 7:40 e 7:50 aparecendo no ifsc
@willianhenrq_s vai chegar dia 14/12 e eu vou estar chutando as portas do ifc,@willianhenrq_s vai chegar dia 14/12 e eu vou estar chutando as portas do ifc
notinha de repúdio as minhas colegas q escolheram outro turno no ifsc pra entrar ent nn vão estudar cmg😭😭,notinha de repúdio as minhas colegas q escolheram outro turno no ifsc pra entrar ent nn vão estudar cmg😭😭
até hoje não me desce o camp que perdi no ifsc,até hoje não me desce o camp que perdi no ifsc
essa camiseta de treino do ifsc ta mt linda q isso,essa camiseta de treino do ifsc ta mt linda q isso
Olha aqui Mario  não é culpa minha a sua falta de organização e eu não vou fazer a porra da sua atividade pq pelo menos eu tenho uma vida fora do IFSC,Olha aqui Mario  não é culpa minha a sua falta de organização e eu não vou fazer a porra da sua atividade pq pelo menos eu tenho uma vida fora do IFSC
caralho a prova do ifpr é quinta feira e não estudei nddddd😭😭💀😭💀,caralho a prova do ifpr é quinta feira e não estudei nddddd😭😭💀😭💀
pensei em responder esse negocio q mandaram no grupo do ifsc mas melhor nao ne !,pensei em responder esse negocio q mandaram no grupo do ifsc mas melhor nao ne !
que vida louca é essa saindo do ifsc as 23h,que vida louca é essa saindo do ifsc as 23h
Galeria Cultural do IFSul inaugura exposição Gráfica Contemporânea  A mostra reúne experiências de 10 artistas e estará aberta à visitação de 3 a 19 de outubro na reitoria da instituição  (https://t. co/Fr5U2XNMO1) https://t. co/YrDZHiz5jB,Galeria Cultural do IFSul inaugura exposição Gráfica Contemporânea  A mostra reúne experiências de 10 artistas e estará aberta à visitação de 3 a 19 de outubro na reitoria da instituição  (https://t. co/Fr5U2XNMO1) https://t. co/YrDZHiz5jB
eu tendo que acordar cedo em um sábado pra fazer aula de educação física no ifsc é o fim mesmo,eu tendo que acordar cedo em um sábado pra fazer aula de educação física no ifsc é o fim mesmo
Informações importantes 👇🏼 🗓️ 07 de outubro (sábado) ⏰ às 14h30 📍 Início na Rua Álvaro de Carvalho  246 - Centro 📍Encerramento no IFSC da Avenida Mauro Ramos ⏱️ 50 minutos de caminhada  com paradas de aproximadamente 10 minutos em cada ponto  com previsão de 2h30 de duração,Informações importantes 👇🏼 🗓️ 07 de outubro (sábado) ⏰ às 14h30 📍 Início na Rua Álvaro de Carvalho  246 - Centro 📍Encerramento no IFSC da Avenida Mauro Ramos ⏱️ 50 minutos de caminhada  com paradas de aproximadamente 10 minutos em cada ponto  com previsão de 2h30 de duração
talvez seja os cria do ifsc na seleção,talvez seja os cria do ifsc na seleção
Curso Técnico em Defesa Civil do IFC será ampliado para outros Institutos Federais do país https://t. co/5qBLn51mBD,Curso Técnico em Defesa Civil do IFC será ampliado para outros Institutos Federais do país https://t. co/5qBLn51mBD
tem uma banda tocando feeling good do muse na mateada do ifsul  agora sim respeitei,tem uma banda tocando feeling good do muse na mateada do ifsul  agora sim respeitei
Hoje completo 1 ano como professora no IFSul 💗🎉,Hoje completo 1 ano como professora no IFSul 💗🎉
Justiça determina que Luciano Hang indenize ex-professor do IFC de Brusque que teve “despedida comunista”: https://t. co/dZuCigIj9u #OMunicipioBlumenau,Justiça determina que Luciano Hang indenize ex-professor do IFC de Brusque que teve “despedida comunista”: https://t. co/dZuCigIj9u #OMunicipioBlumenau
vivendo mais no ifsc e no senai do que na minha casa,vivendo mais no ifsc e no senai do que na minha casa
🚨 Atenção: l  Justiça determina que Luciano Hang indenize ex-professor do IFC de Brusque que teve 'despedida comunista'.   Em 29 de junho de 2022  Hang divulgou um vídeo classificando como 'um absurdo' a festa de despedida feita pelos alunos  que tinha objetos alusivos ao… https://t. co/EJYvCa6ciV,🚨 Atenção: l  Justiça determina que Luciano Hang indenize ex-professor do IFC de Brusque que teve 'despedida comunista'.   Em 29 de junho de 2022  Hang divulgou um vídeo classificando como 'um absurdo' a festa de despedida feita pelos alunos  que tinha objetos alusivos ao… https://t. co/EJYvCa6ciV
fodase vou me escrever no cavg e no ifsul  o máximo q pode acontecer eh eu não passar em nenhum e ter q ir pro pelotense,fodase vou me escrever no cavg e no ifsul  o máximo q pode acontecer eh eu não passar em nenhum e ter q ir pro pelotense
prof eduardo qual a sensação de ser o professor mais lindo e querido do ifsc,prof eduardo qual a sensação de ser o professor mais lindo e querido do ifsc
estudantes do ifsc quando escutam essa pedrada: https://t. co/R2r9zMqYql,estudantes do ifsc quando escutam essa pedrada: https://t. co/R2r9zMqYql
@Laura_mcamargo @garotosviados Eu no ifsul com vose,@Laura_mcamargo @garotosviados Eu no ifsul com vose
A coisa mais aguardada da semana no IFC é a apresentação da defesa do @adelar_11,A coisa mais aguardada da semana no IFC é a apresentação da defesa do @adelar_11
mês que vem ja nao estaremos mais no ifc,mês que vem ja nao estaremos mais no ifc
Para participar do roteiro é necessário uma contribuição a partir de R$20 00 (pix) e inscrição via formulário: https://t. co/QPO6Dehljr  Importante:  🗓️ 07 de outubro (sábado) ⏰ às 14h30 📍 Início na Rua Álvaro de Carvalho  246 📍Encerramento no IFSC da Avenida Mauro Ramos https://t. co/OlAHo2o28n,Para participar do roteiro é necessário uma contribuição a partir de R$20 00 (pix) e inscrição via formulário: https://t. co/QPO6Dehljr  Importante:  🗓️ 07 de outubro (sábado) ⏰ às 14h30 📍 Início na Rua Álvaro de Carvalho  246 📍Encerramento no IFSC da Avenida Mauro Ramos https://t. co/OlAHo2o28n
@joaopedrolv @AvaiFC @Julio_Azzurra @xavierpassos Ele não ligou aq pra mim ainda. . 🤣🤣🤣.  Ele falava um monte de merda no podcast dele e hje não qer ser cobrado? Tá achando q esta trabalhando no IFSC ele ??🤣🤣🤣. Piada cara esse MOVIMENTO NÓS TRABALHANDO NO AVAÍ !!,@joaopedrolv @AvaiFC @Julio_Azzurra @xavierpassos Ele não ligou aq pra mim ainda. . 🤣🤣🤣.  Ele falava um monte de merda no podcast dele e hje não qer ser cobrado? Tá achando q esta trabalhando no IFSC ele ??🤣🤣🤣. Piada cara esse MOVIMENTO NÓS TRABALHANDO NO AVAÍ !!
Tava lembrando aqui que antes de entrar no IFC  meu ex pedia pra eu não pedir ajuda para Garotos se eu tivesse uma dúvida  só podia  pedir ajuda pra menina.  E nem era no memeKSKKKSKK,Tava lembrando aqui que antes de entrar no IFC  meu ex pedia pra eu não pedir ajuda para Garotos se eu tivesse uma dúvida  só podia  pedir ajuda pra menina.  E nem era no memeKSKKKSKK
Essa semana vai ser decisiva: sair do ifsc ou tentar aguentar até o final,Essa semana vai ser decisiva: sair do ifsc ou tentar aguentar até o final
a cada dia q passa fica mais perto ainda de fazer a prova do ifc,a cada dia q passa fica mais perto ainda de fazer a prova do ifc
gosto muito de encontrar a ana fora no ifsc pq assim podemos dar nossas verdadeiras opniões sobre as coisas sem ser julgada,gosto muito de encontrar a ana fora no ifsc pq assim podemos dar nossas verdadeiras opniões sobre as coisas sem ser julgada
minha vida seria tão mais fácil fora do ifsc,minha vida seria tão mais fácil fora do ifsc
Aluno homem médio do ifsul https://t. co/TKtGN4eK4J,Aluno homem médio do ifsul https://t. co/TKtGN4eK4J
conheco um mano no ifsc q e identico,conheco um mano no ifsc q e identico
sou atormentada diariamente pelo pensamento que a minha vida era mais fácil no ifpr,sou atormentada diariamente pelo pensamento que a minha vida era mais fácil no ifpr
saudades do ano passado  de fazer projetos e ficar por horas no IFSC  eu era tão feliz,saudades do ano passado  de fazer projetos e ficar por horas no IFSC  eu era tão feliz
Quase fui expulsa do IFsul q tri 🤡🤡🤡,Quase fui expulsa do IFsul q tri 🤡🤡🤡
nós acadêmicos que ansiamos por um bar na frente do IFPR &gt;&gt;&gt;,nós acadêmicos que ansiamos por um bar na frente do IFPR &gt;&gt;&gt;
Estudante do IFPR Campus Curitiba Apresenta Pesquisa no Congresso Nacional de Educação: https://t. co/5rckh2L94Q,Estudante do IFPR Campus Curitiba Apresenta Pesquisa no Congresso Nacional de Educação: https://t. co/5rckh2L94Q
Sai do ifsc 😍,Sai do ifsc 😍
Vou embora do ifsc NÃO AGUENTO MAIS,Vou embora do ifsc NÃO AGUENTO MAIS
agora e confirmado os cria do ifsc na seleção @Vinicin_obrabo https://t. co/Yu7j8r4AQL,agora e confirmado os cria do ifsc na seleção @Vinicin_obrabo https://t. co/Yu7j8r4AQL
@aishaarica ETA PORRA QUE FODA mês que vem vou fazer prova do ifsc tomara que eu passe se não vou chorar,@aishaarica ETA PORRA QUE FODA mês que vem vou fazer prova do ifsc tomara que eu passe se não vou chorar
saudades do cachorro do ifsc,saudades do cachorro do ifsc
Durante a 5ª edição do IFC International Fish Congress &amp; Fish Expo Brasil que aconteceu em #FozdoIguaçu no último mês  batemos um papo com a organizadora do #evento  @elianapanty ! 📍  🎙Confira a #entrevista completa: https://t. co/Cxugye1l9o   #pisicicultura #aquicultura https://t. co/oAE62XChIh,Durante a 5ª edição do IFC International Fish Congress &amp; Fish Expo Brasil que aconteceu em #FozdoIguaçu no último mês  batemos um papo com a organizadora do #evento  @elianapanty ! 📍  🎙Confira a #entrevista completa: https://t. co/Cxugye1l9o   #pisicicultura #aquicultura https://t. co/oAE62XChIh
andou meio sumidinho ne tava na guerra fio?? vc pavimentou caminhos para o humor tuiteiro do ifsul campus sapucaia pra sempre na memoria,andou meio sumidinho ne tava na guerra fio?? vc pavimentou caminhos para o humor tuiteiro do ifsul campus sapucaia pra sempre na memoria
@julai_sm ceco simplesmente o maior defensor do romance no ifc,@julai_sm ceco simplesmente o maior defensor do romance no ifc
KKKK mt bom esse pessoal do IFSC q faz fofoca dizendo que eu e o Vinícius somos namorados KKKKK  Desvalidando completamente o nosso trisal com ela e nossa bissexualidade 😍,KKKK mt bom esse pessoal do IFSC q faz fofoca dizendo que eu e o Vinícius somos namorados KKKKK  Desvalidando completamente o nosso trisal com ela e nossa bissexualidade 😍
Eu o único estudante do ifc que não está feliz com a cantina,Eu o único estudante do ifc que não está feliz com a cantina
@Marcus_TCS @Leonard49194021 @GuilhrmeRosalim @Zorg12345678 @esquerdananet @luanufal O cara me mando volta pra usp sendo q sou do IFSC 😭,@Marcus_TCS @Leonard49194021 @GuilhrmeRosalim @Zorg12345678 @esquerdananet @luanufal O cara me mando volta pra usp sendo q sou do IFSC 😭
Novos desafios profissionais vêm aí!  Vou coordenar os programas de Pós-graduação lato sensu do IFC Ibirama.,Novos desafios profissionais vêm aí!  Vou coordenar os programas de Pós-graduação lato sensu do IFC Ibirama.
Se metem um desse no IFSC não tinha UM acordado,Se metem um desse no IFSC não tinha UM acordado
não acredito que tiraram gente da aula pra participar de um super google meet no auditório do ifsc,não acredito que tiraram gente da aula pra participar de um super google meet no auditório do ifsc
formandas do ifpr 2023  na formatura  vocês vão ir de vestido longo ou curto? POR FAVOR ME RESPONDAM,formandas do ifpr 2023  na formatura  vocês vão ir de vestido longo ou curto? POR FAVOR ME RESPONDAM
eu e o Diego no ifc assim,eu e o Diego no ifc assim
Em alguns momentos eu esqueço que eu tenho um curso de robótica  e que eu participei da robocharq em 2019 no IFsul  aí eu lembro que na vdd eu n sou um fudido sem estudo  só no momento eu abandonei o ensino médio,Em alguns momentos eu esqueço que eu tenho um curso de robótica  e que eu participei da robocharq em 2019 no IFsul  aí eu lembro que na vdd eu n sou um fudido sem estudo  só no momento eu abandonei o ensino médio
@emyzanotto véi q q tu virou dentro do ifsul,@emyzanotto véi q q tu virou dentro do ifsul
aaaa que odio dessa prova do ifsc,aaaa que odio dessa prova do ifsc
isso é tão ensino médio no ifc,isso é tão ensino médio no ifc
No IFSC eu e meus colegas éramos desse jeito,No IFSC eu e meus colegas éramos desse jeito
jifsc é a única coisa que me motiva continuar no ifsc,jifsc é a única coisa que me motiva continuar no ifsc
mds o misto quente do ifsc é mt bom,mds o misto quente do ifsc é mt bom
