text
incrível como as plataformas do ifro sempre caem nos piores momentos possíveis que inferno,incrível como as plataformas do ifro sempre caem nos piores momentos possíveis que inferno
Esse professor de história é foda admiro pra crlh primeiro professor de história digno do ifam,Esse professor de história é foda admiro pra crlh primeiro professor de história digno do ifam
@liviapirez Nem eu na época do ifam falava assim,@liviapirez Nem eu na época do ifam falava assim
@seeabraa a gente na época do ifap criava cada coisa eu lembro que a gente chamava a cloé de noé kskskks,@seeabraa a gente na época do ifap criava cada coisa eu lembro que a gente chamava a cloé de noé kskskks
Odiava estudar no ifpa  mas sinto sdd dos meus amigos e de alguns professores,Odiava estudar no ifpa  mas sinto sdd dos meus amigos e de alguns professores
@rrsimples Amiga  é pra galera usar no aniversário de 15 anos do IFPA campus Bragança.  Para os alunos brincarem de estampar roupas  bolsas  as paredes do campus hehe,@rrsimples Amiga  é pra galera usar no aniversário de 15 anos do IFPA campus Bragança.  Para os alunos brincarem de estampar roupas  bolsas  as paredes do campus hehe
RECONHECIMENTO.  Na sessão matutina desta quarta-feira  11  o deputado Léo Barbosa apresentou uma Moção de Aplausos aos 100 alunos do IFTO que representaram o Tocantins nos Jogos Estudantis dos Institutos Federais (JIF Norte 2023)  em Manaus (AM).    📸 Divulgação https://t. co/mwM5qZKUp8,RECONHECIMENTO.  Na sessão matutina desta quarta-feira  11  o deputado Léo Barbosa apresentou uma Moção de Aplausos aos 100 alunos do IFTO que representaram o Tocantins nos Jogos Estudantis dos Institutos Federais (JIF Norte 2023)  em Manaus (AM).    📸 Divulgação https://t. co/mwM5qZKUp8
quem tá fazendo esses vídeos de torcida do ifam tá passando é vergonha  q dó,quem tá fazendo esses vídeos de torcida do ifam tá passando é vergonha  q dó
chegar em ariquemes a primeira coisa que eu vou fazer vai ser tentar me matricular no IFRO,chegar em ariquemes a primeira coisa que eu vou fazer vai ser tentar me matricular no IFRO
Não importa aonde a gente vá  Sempre vai ter um aluno do IFAM,Não importa aonde a gente vá  Sempre vai ter um aluno do IFAM
@angelys900 Eu assim mesmo procurando motivo pra não ir nesses ngc   (Acho que se eu fui pra piscina daqui 1 vez é muito KKKKK//capaz de eu já ter saído do IFAM quando começarem a reformar,@angelys900 Eu assim mesmo procurando motivo pra não ir nesses ngc   (Acho que se eu fui pra piscina daqui 1 vez é muito KKKKK//capaz de eu já ter saído do IFAM quando começarem a reformar
@neojhnn nem sabia que esse bolsominion ainda é professor do ifap,@neojhnn nem sabia que esse bolsominion ainda é professor do ifap
@tsnormando Minha irmã estuda no IFAM e ela confirmou que isso foi feito lá também,@tsnormando Minha irmã estuda no IFAM e ela confirmou que isso foi feito lá também
Novo Post: Cursos gratuitos do IFTO oferecem mais de 330 vagas em Palmas  Gurupi e Pedro Afonso https://t. co/6UvntZo18k https://t. co/JUVTENvtx3,Novo Post: Cursos gratuitos do IFTO oferecem mais de 330 vagas em Palmas  Gurupi e Pedro Afonso https://t. co/6UvntZo18k https://t. co/JUVTENvtx3
@neojhnn cara foi justamente no segundo ano que eu quis sair do ifap e ele era um dos motivos,@neojhnn cara foi justamente no segundo ano que eu quis sair do ifap e ele era um dos motivos
Os eventos  que foram realizados em todas as unidades do Ifac  tiveram como foco o compartilhamento de informações para uma melhor identificação de situações que caracterizem assédio moral ou sexual no ambiente de trabalho e escolar.  + https://t. co/rYtEZTDF6R,Os eventos  que foram realizados em todas as unidades do Ifac  tiveram como foco o compartilhamento de informações para uma melhor identificação de situações que caracterizem assédio moral ou sexual no ambiente de trabalho e escolar.  + https://t. co/rYtEZTDF6R
Durante as atividades  os participantes puderam saber como garantir a proteção da vítima e a responsabilização do assediador.   As rodas de conversas foram organizadas pela Diretoria Executiva do Ifac  em conjunto com a Diretoria Sistêmica de Gestão de Pessoas.  https://t. co/S13SUuPOh1,Durante as atividades  os participantes puderam saber como garantir a proteção da vítima e a responsabilização do assediador.   As rodas de conversas foram organizadas pela Diretoria Executiva do Ifac  em conjunto com a Diretoria Sistêmica de Gestão de Pessoas.  https://t. co/S13SUuPOh1
eu e os caras no ifam,eu e os caras no ifam
se tivesse dia do cabelo maluco no ifap eu ia de xiao xiao https://t. co/MbdVuJMReS,se tivesse dia do cabelo maluco no ifap eu ia de xiao xiao https://t. co/MbdVuJMReS
não tem como  sempre que vou deixar minha primatinha de estimação no ifap eu sinto que o jari é um experimento social do inferno  que calor maldito,não tem como  sempre que vou deixar minha primatinha de estimação no ifap eu sinto que o jari é um experimento social do inferno  que calor maldito
Motorista de caminhão fica ferido após perder o controle e atingir muro do IFTO em Dianópolis.  https://t. co/i1n7d2ZhFD https://t. co/TepdNiXpJd,Motorista de caminhão fica ferido após perder o controle e atingir muro do IFTO em Dianópolis.  https://t. co/i1n7d2ZhFD https://t. co/TepdNiXpJd
Bixinha ta lá talentosa e bem de vida  enquanto eu tô aqui na merda e esperando td os dias pra passar no ifam (principalmente) ou na fmm pra meter o pé do Adventista,Bixinha ta lá talentosa e bem de vida  enquanto eu tô aqui na merda e esperando td os dias pra passar no ifam (principalmente) ou na fmm pra meter o pé do Adventista
Tinha um mano no Ifam que comia assim mesmo,Tinha um mano no Ifam que comia assim mesmo
📍Em Itacoatiara será realizado o “2º Selica Ifam – Cita – Seminário da Licenciatura em Ciências Agrárias do Ifam  com apoio do Governo do Amazonas  por meio da Fapeam.  O evento científico ocorre de 16 a 19 de outubro  no campus do instituto  das 8h às 18h.  https://t. co/LZ82DC8Aem,📍Em Itacoatiara será realizado o “2º Selica Ifam – Cita – Seminário da Licenciatura em Ciências Agrárias do Ifam  com apoio do Governo do Amazonas  por meio da Fapeam.  O evento científico ocorre de 16 a 19 de outubro  no campus do instituto  das 8h às 18h.  https://t. co/LZ82DC8Aem
Estudante do Ifap é campeã na Feira Brasileira de Iniciação Científica 2023 https://t. co/v799vAWQTE via @blogdrocha,Estudante do Ifap é campeã na Feira Brasileira de Iniciação Científica 2023 https://t. co/v799vAWQTE via @blogdrocha
@ACritica no IFAM também (uhuuuu),@ACritica no IFAM também (uhuuuu)
morrendo q eu vim fazer prova e faltou luz no ifpa,morrendo q eu vim fazer prova e faltou luz no ifpa
amei a peixada do ifam pro Campus party,amei a peixada do ifam pro Campus party
O picnic ser no IFRO quebrou TANTO as minhas expectativas,O picnic ser no IFRO quebrou TANTO as minhas expectativas
O tanto que eu tô rindo com essas tretas do ifto c o militar no tik tok é indescritível,O tanto que eu tô rindo com essas tretas do ifto c o militar no tik tok é indescritível
Bora vencer esse amistoso contra esses fraco do ifro e que se foda🙅‍♂️🔥,Bora vencer esse amistoso contra esses fraco do ifro e que se foda🙅‍♂️🔥
A contratação teve início em 2021  durante o período da pandemia da COVID-19 e foi concluída neste ano de 2023.   A democratização de acesso à informação e modernização das bibliotecas do IFPA fazem parte da política do Instituto.,A contratação teve início em 2021  durante o período da pandemia da COVID-19 e foi concluída neste ano de 2023.   A democratização de acesso à informação e modernização das bibliotecas do IFPA fazem parte da política do Instituto.
O novo serviço permitirá aos alunos e servidores o acesso a mais de 9. 300 e-books em diversas áreas do conhecimento  complementando assim nosso acervo físico e auxiliando  também  a conceituar os cursos do IFPA na avaliação do MEC.,O novo serviço permitirá aos alunos e servidores o acesso a mais de 9. 300 e-books em diversas áreas do conhecimento  complementando assim nosso acervo físico e auxiliando  também  a conceituar os cursos do IFPA na avaliação do MEC.
quanto menos pessoas de direita no ifro melhor 🙏🙏 https://t. co/NtLjWBhlpV,quanto menos pessoas de direita no ifro melhor 🙏🙏 https://t. co/NtLjWBhlpV
do nada apareceu um menino de pf q eu nunca vi na vida na fy do ttk usando o MEU moletom que roubaram no banheiro feminino do ifam alguns dias atrás por favor devolva menino ou o meu primo morto vai te assombrar pro resto da tua vida,do nada apareceu um menino de pf q eu nunca vi na vida na fy do ttk usando o MEU moletom que roubaram no banheiro feminino do ifam alguns dias atrás por favor devolva menino ou o meu primo morto vai te assombrar pro resto da tua vida
tantas oportunidades que poderiam ter sido boas p mim e eu perdi por simplesmente estudar no ifro e não ter tempo,tantas oportunidades que poderiam ter sido boas p mim e eu perdi por simplesmente estudar no ifro e não ter tempo
@mlkl1so Maior ídola do Ifam,@mlkl1so Maior ídola do Ifam
Hoje foi um dos piores dias de fumaça aqui em Manaus  não dava pra enxergar direito  no ifam os corredores estavam tomados por fumaça e até mesmo as salas.  Aí tu vai ver e os queridinhos político tão postando textinho defendendo Israel  projetando no Teatro Amazonas a bandeira +,Hoje foi um dos piores dias de fumaça aqui em Manaus  não dava pra enxergar direito  no ifam os corredores estavam tomados por fumaça e até mesmo as salas.  Aí tu vai ver e os queridinhos político tão postando textinho defendendo Israel  projetando no Teatro Amazonas a bandeira +
ô nojeira essa farda verde do ifam,ô nojeira essa farda verde do ifam
acordei com o samuel embrulhado com a bandeira do ifam,acordei com o samuel embrulhado com a bandeira do ifam
@itimaliasof conheço gnt do ifam q é assim,@itimaliasof conheço gnt do ifam q é assim
pensando aq como as coisas se repetem  meu primo vindo a manaus em uma viagem do ifam há 3 anos era eu,pensando aq como as coisas se repetem  meu primo vindo a manaus em uma viagem do ifam há 3 anos era eu
SOLAR NO CAMPO | Pesquisadores e estudantes de Engenharia Florestal do Ifap (Instituto Federal do Amapá)  do Campus Laranjal do Jari  desenvolveram um kit de energia solar portátil.    Leia mais: https://t. co/GFSlSdE0MD  #energiasolar #Brasil #sistemassolares #kitfotovoltaico,SOLAR NO CAMPO | Pesquisadores e estudantes de Engenharia Florestal do Ifap (Instituto Federal do Amapá)  do Campus Laranjal do Jari  desenvolveram um kit de energia solar portátil.    Leia mais: https://t. co/GFSlSdE0MD  #energiasolar #Brasil #sistemassolares #kitfotovoltaico
@FoneQyebrado Eu tô no campus e tá muito legal  muita gente do ifam por aqui (do interior eu acho,@FoneQyebrado Eu tô no campus e tá muito legal  muita gente do ifam por aqui (do interior eu acho
@angelys900 Faz sentido ter mta gente do ifam  outro dia eles simplesmente deram uns 300 ingressos de presente no CMDI 💀💀,@angelys900 Faz sentido ter mta gente do ifam  outro dia eles simplesmente deram uns 300 ingressos de presente no CMDI 💀💀
até na panificadora eu encontro pessoas do ifap  flgg,até na panificadora eu encontro pessoas do ifap  flgg
reclamo tanto do ifam mas sou muito grata por todas as oportunidades q ele me proporciona  vou sentir falta dessa família aqui 💚👇🏾 https://t. co/6tMNTgyj4d,reclamo tanto do ifam mas sou muito grata por todas as oportunidades q ele me proporciona  vou sentir falta dessa família aqui 💚👇🏾 https://t. co/6tMNTgyj4d
esse site do ifam tá de sacanagem com a minha cara,esse site do ifam tá de sacanagem com a minha cara
Não sei se é porque eu sempre sonhei em estudar no IFRO  ou porque eu me apaixono por informática  mas o IFRO me faz tão bem  aquele que lugar é como minha casa.  Eu sei que tem pessoas que não veem a hora de acabar o ensino médio e se livrar dali  mas eu não+,Não sei se é porque eu sempre sonhei em estudar no IFRO  ou porque eu me apaixono por informática  mas o IFRO me faz tão bem  aquele que lugar é como minha casa.  Eu sei que tem pessoas que não veem a hora de acabar o ensino médio e se livrar dali  mas eu não+
preciso entregar até o final do mês:  - dois artigos - um mini curso de 4 horas que vou dar no ifac - um projeto de extensão que vou fazer ano que vem - uma apresentação em evento  além de tudo das quatro disciplinas que estou fazendo no mestrado,preciso entregar até o final do mês:  - dois artigos - um mini curso de 4 horas que vou dar no ifac - um projeto de extensão que vou fazer ano que vem - uma apresentação em evento  além de tudo das quatro disciplinas que estou fazendo no mestrado
Mais trouxa do ifac,Mais trouxa do ifac
eu queria saber quem o fdp que ainda tá no site do ifam me impedindo de fazer a prr da minha inscrição nmrl,eu queria saber quem o fdp que ainda tá no site do ifam me impedindo de fazer a prr da minha inscrição nmrl
@Osvaldomoraes_ Tecnicamente durante um período no ifap eu tive muitos dias de cabelo maluco,@Osvaldomoraes_ Tecnicamente durante um período no ifap eu tive muitos dias de cabelo maluco
https://t. co/OlGW0B6t2K -  IFRO lança contagem regressiva para processo seletivo 2024 e apresenta identidade visual: A Assessora de Comunicação do IFRO  Viviane Camelo  destacou em sua fala que a identidade visual da campanha do PSU-2024 dialoga com os… https://t. co/0QxDoxTqQe https://t. co/AQMqBnvXJP,https://t. co/OlGW0B6t2K -  IFRO lança contagem regressiva para processo seletivo 2024 e apresenta identidade visual: A Assessora de Comunicação do IFRO  Viviane Camelo  destacou em sua fala que a identidade visual da campanha do PSU-2024 dialoga com os… https://t. co/0QxDoxTqQe https://t. co/AQMqBnvXJP
mano já é a terceira vez q eu sonho com massacre no ifam vsf,mano já é a terceira vez q eu sonho com massacre no ifam vsf
Semeia participa de feira de Empreendedorismo do Ifro https://t. co/QjYbUDsDwg #Empreendedorismo #Ifro #JornalCP #CorreioPopular https://t. co/S0W8owwChs,Semeia participa de feira de Empreendedorismo do Ifro https://t. co/QjYbUDsDwg #Empreendedorismo #Ifro #JornalCP #CorreioPopular https://t. co/S0W8owwChs
cheia de aluninho do ifam na rodoviária.  Lembranças 😭🥺,cheia de aluninho do ifam na rodoviária.  Lembranças 😭🥺
1/4 Feliz com as conquistas do IFAP!  É do Instituto Federal do Amapá (#IFAP) o primeiro lugar geral na categoria ensino superior da 8ª Feira Brasileira de Iniciação Científica (Febic).  E teve também o 2° lugar para o IFAP na categoria Exatas e da Terra  para o Ensino Médio.  https://t. co/yFqUENsXvO,1/4 Feliz com as conquistas do IFAP!  É do Instituto Federal do Amapá (#IFAP) o primeiro lugar geral na categoria ensino superior da 8ª Feira Brasileira de Iniciação Científica (Febic).  E teve também o 2° lugar para o IFAP na categoria Exatas e da Terra  para o Ensino Médio.  https://t. co/yFqUENsXvO
4/4 Orgulho para o IFAP e para o Amapá!  A #FEBIC ocorreu em em Pomerode (Santa Catarina)  de 2 a 6 deste mês.   Informações e fotos das redes sociais do IFAP.,4/4 Orgulho para o IFAP e para o Amapá!  A #FEBIC ocorreu em em Pomerode (Santa Catarina)  de 2 a 6 deste mês.   Informações e fotos das redes sociais do IFAP.
processo seletivo do IFAM já tem data ☠️😭,processo seletivo do IFAM já tem data ☠️😭
Nossa eu tinha um jaleco da época do ifam e eu simplesmente não faço ideia de onde foi parar ☹️,Nossa eu tinha um jaleco da época do ifam e eu simplesmente não faço ideia de onde foi parar ☹️
saudades do auxílio do ifac onde apenas um simples print era capaz de comprovar a minha renda ja esse da ufac eh 300 coisas,saudades do auxílio do ifac onde apenas um simples print era capaz de comprovar a minha renda ja esse da ufac eh 300 coisas
e assim começa os jogos do ifpa https://t. co/7XXVSXjlA6,e assim começa os jogos do ifpa https://t. co/7XXVSXjlA6
eu amanhã no ifam indo fazer o simulado sem meu documento https://t. co/Ti5xsnkhFZ,eu amanhã no ifam indo fazer o simulado sem meu documento https://t. co/Ti5xsnkhFZ
contagem 4 professores do ifro marcando ponto no bar de viado,contagem 4 professores do ifro marcando ponto no bar de viado
bateu a crise da fantasia n vai ter jeito vou de estudante do ifro,bateu a crise da fantasia n vai ter jeito vou de estudante do ifro
@polgarrocha13 E não foi nem 2 qualquer foram logo dos maiores do ifro,@polgarrocha13 E não foi nem 2 qualquer foram logo dos maiores do ifro
@Fabinho_you Vai pro hallowen do ifrr  ainda bem👍 fique mesmo por lá 👏👍,@Fabinho_you Vai pro hallowen do ifrr  ainda bem👍 fique mesmo por lá 👏👍
@megustamagika Tanto humilhação por um diploma me da é raiva do ifam,@megustamagika Tanto humilhação por um diploma me da é raiva do ifam
Pensando aqui se vou ou não no IFTO ver o eclipse.,Pensando aqui se vou ou não no IFTO ver o eclipse.
mds vou fazer no ifto de novo q merda,mds vou fazer no ifto de novo q merda
serase vou no ifro ver o eclipse,serase vou no ifro ver o eclipse
@duduquinhaa No ifam sim  porém será a tarde,@duduquinhaa No ifam sim  porém será a tarde
moço o céu aqui perto do ifto tá nubladaço.  que ódio!!!,moço o céu aqui perto do ifto tá nubladaço.  que ódio!!!
Olhei o eclipse com meu super celular 🤡🤣  visto de Palmas.   Ps: consegui ver com a invenção do pessoal do IFTO na graciosa ❤  #EclipseSolar https://t. co/vkF0kpNOja,Olhei o eclipse com meu super celular 🤡🤣  visto de Palmas.   Ps: consegui ver com a invenção do pessoal do IFTO na graciosa ❤  #EclipseSolar https://t. co/vkF0kpNOja
@klayvizin01 o do ifac é um em cada mês pq pqp,@klayvizin01 o do ifac é um em cada mês pq pqp
@sena_enzoo como eu tô em Araguaína pensei em ir no ifto mas n deu tb,@sena_enzoo como eu tô em Araguaína pensei em ir no ifto mas n deu tb
eu meio q fico assim no ifam todahr,eu meio q fico assim no ifam todahr
Juro que eu queria estar namorando  pois eu iria fazer um buquê de girassóis que estão nascendo no Ifpa pra minha namorada  sou muito romântica!,Juro que eu queria estar namorando  pois eu iria fazer um buquê de girassóis que estão nascendo no Ifpa pra minha namorada  sou muito romântica!
o site do ifam é péssimo,o site do ifam é péssimo
@mikexyzin kkkkkkkkk eu sou tão dependente do IFRO que no fim de semana sinto falta da escola 🤡,@mikexyzin kkkkkkkkk eu sou tão dependente do IFRO que no fim de semana sinto falta da escola 🤡
@_terrafirmense_ Moro na sacramenta e estudo no ifpa,@_terrafirmense_ Moro na sacramenta e estudo no ifpa
@shopfaria o eliezer tava planejando me pedir em namorado lá no ifap na hora do almoço 😵😵,@shopfaria o eliezer tava planejando me pedir em namorado lá no ifap na hora do almoço 😵😵
me tirou umas risadas muito sinceras do mano  fantasiado e andando de bike na apresentação do ifap KAKAKAKAKAKKAKAKAKKAKKAKAKKAKAKAKAKKAKKKK,me tirou umas risadas muito sinceras do mano  fantasiado e andando de bike na apresentação do ifap KAKAKAKAKAKKAKAKAKKAKKAKAKKAKAKAKAKKAKKKK
Que saudade do ifro cara,Que saudade do ifro cara
Meu homem mesmo! tô assim p mlk desconhecido que invadiu o festival do ifro se passando por aluno💗💗💗😍😍😍💗💗😍🥰💘💘💘💘💘 https://t. co/dEC4Uifrl5,Meu homem mesmo! tô assim p mlk desconhecido que invadiu o festival do ifro se passando por aluno💗💗💗😍😍😍💗💗😍🥰💘💘💘💘💘 https://t. co/dEC4Uifrl5
Sdds do ifam  mas quando voltar vou chorar pra ir só uma vez na semana,Sdds do ifam  mas quando voltar vou chorar pra ir só uma vez na semana
tal qual o luan estou com depressão pós reunião da panelinha do ifam,tal qual o luan estou com depressão pós reunião da panelinha do ifam
coordenação merda essa do ifam,coordenação merda essa do ifam
@marjoriecalixto Tem um da unir e um do ifro se não me engano,@marjoriecalixto Tem um da unir e um do ifro se não me engano
#EICOM 2023 A prof Tatiana Pará  do grupo @Meninasdageo ministrará o Minicurso 2 - Drones Aplicado a Telecomunicações   no Auditório Central do IFPA Belém   na Data e hora: 27/10/2023 das 08:30h às 10:10h e das 10:30h ao 12:00h .    https://t. co/XnVkvc9HGF,#EICOM 2023 A prof Tatiana Pará  do grupo @Meninasdageo ministrará o Minicurso 2 - Drones Aplicado a Telecomunicações   no Auditório Central do IFPA Belém   na Data e hora: 27/10/2023 das 08:30h às 10:10h e das 10:30h ao 12:00h .    https://t. co/XnVkvc9HGF
mds a internet no andar de cima do ifro é uma merda,mds a internet no andar de cima do ifro é uma merda
literalmente um cara q eu sou fã dms foi no ifam e eu faltei,literalmente um cara q eu sou fã dms foi no ifam e eu faltei
Semana de Empreendedorismo e Inovação do IFRR começa nesta segunda-feira https://t. co/ACYSPIVI8s,Semana de Empreendedorismo e Inovação do IFRR começa nesta segunda-feira https://t. co/ACYSPIVI8s
se inscrever nesses negocio do ifam é mto chato pqp,se inscrever nesses negocio do ifam é mto chato pqp
Tenho um carinho mt grande pelas pessoas da bandinha do ifap  por mais que eu não pretenda voltar e que tenha encontrado uma nova família  independente de qlqr coisa  vou sempre lembrar do meu início e das coisas boas q vivi ano passado.  Desejo sucesso tds,Tenho um carinho mt grande pelas pessoas da bandinha do ifap  por mais que eu não pretenda voltar e que tenha encontrado uma nova família  independente de qlqr coisa  vou sempre lembrar do meu início e das coisas boas q vivi ano passado.  Desejo sucesso tds
eu tb era assim no fundamental mas foi só eu entrar no ifam pra fazer o ensino médio q tirei minha primeira nota baixa e zero e quis me matar,eu tb era assim no fundamental mas foi só eu entrar no ifam pra fazer o ensino médio q tirei minha primeira nota baixa e zero e quis me matar
SEM DÚVIDA o q eu mais vou sentir falta do ifap é o estágio  fico muito confortável aqui  as pessoas são bem respeitosase todos os adultos são MUITO mente aberta pra tudo,SEM DÚVIDA o q eu mais vou sentir falta do ifap é o estágio  fico muito confortável aqui  as pessoas são bem respeitosase todos os adultos são MUITO mente aberta pra tudo
@njnordestino sim minha amg cássia muito fodona estudava no ifrr e mesmo assim estamos nós duas na mesma sala na mesma faculdade 😁,@njnordestino sim minha amg cássia muito fodona estudava no ifrr e mesmo assim estamos nós duas na mesma sala na mesma faculdade 😁
vsf biblioteca do ifam 🖕🏼,vsf biblioteca do ifam 🖕🏼
mas que caralho vou ter que passar a tarde inteira no ifap quarta-feira,mas que caralho vou ter que passar a tarde inteira no ifap quarta-feira
O @gustavosstorres não quer trazer brownie pra mim aq no ifam  os de verdade nem sei quem são mais 😭😭,O @gustavosstorres não quer trazer brownie pra mim aq no ifam  os de verdade nem sei quem são mais 😭😭
FUDEU encontrei o ulisses paraense q estuda no ifpa,FUDEU encontrei o ulisses paraense q estuda no ifpa
engraçado que no ifap a homofobia nao ê nem praticada pelos alunos e sim pelos servidores,engraçado que no ifap a homofobia nao ê nem praticada pelos alunos e sim pelos servidores
Rapaz esse pov do ifro é pior que as veias do meu bairro  o povo que inventa fofoca pqp. . .,Rapaz esse pov do ifro é pior que as veias do meu bairro  o povo que inventa fofoca pqp. . .
vou ter que ficar  quarta feira das 07hrs da manhã até 21hrs da noite na porrinha do ifap só pra assistir a porra de palestra  pq eu fui me inscrever pra se monitora senhor 😓😓,vou ter que ficar  quarta feira das 07hrs da manhã até 21hrs da noite na porrinha do ifap só pra assistir a porra de palestra  pq eu fui me inscrever pra se monitora senhor 😓😓
anulando tudo que me faça lembrar do ifam,anulando tudo que me faça lembrar do ifam
caralho  amanhã abre o edital do ifam e eu nem sei pra que curso eu vou.,caralho  amanhã abre o edital do ifam e eu nem sei pra que curso eu vou.
@Jordana_ang oxe boba  a mais loira do ifro flnd isso,@Jordana_ang oxe boba  a mais loira do ifro flnd isso
Futsal no ifap eu só ando kkkkkk hoje eu voltei a flutuar no society  quinta eu dou a vida no futsal novamente,Futsal no ifap eu só ando kkkkkk hoje eu voltei a flutuar no society  quinta eu dou a vida no futsal novamente
hj abre as inscrições do ifam pqp to nervoso,hj abre as inscrições do ifam pqp to nervoso
Fazendo minha caminhada matinal no Ifam,Fazendo minha caminhada matinal no Ifam
Acho que não tem nada mais cansativo do que o último bimestre do 3° ano  Acho que quem estuda no ifro tem que tirar forças da onde não tem pra conseguir absorver tantas cobranças e deveres.,Acho que não tem nada mais cansativo do que o último bimestre do 3° ano  Acho que quem estuda no ifro tem que tirar forças da onde não tem pra conseguir absorver tantas cobranças e deveres.
@studymullerr @_joaoplf Quando eu ingressei no ifam era por meio de prova  hoje em dia é por comparação de notas mesmo,@studymullerr @_joaoplf Quando eu ingressei no ifam era por meio de prova  hoje em dia é por comparação de notas mesmo
o IFRO Campus Calama sendo a escola pública com maior média em redação no Enem 2022 e segundo a 2ª do ESTADO ficando atrás somente do IFRO Campus Ji Paraná  IF sempre será IF!,o IFRO Campus Calama sendo a escola pública com maior média em redação no Enem 2022 e segundo a 2ª do ESTADO ficando atrás somente do IFRO Campus Ji Paraná  IF sempre será IF!
Eu chegando no IFAM 6:30 da manhã pq descobri um ônibus que chega mais Rápido  perambulando pq não tem ninguém ainda no meu setor e tá trancado ☠️ mas não preciso passar duas horas no ônibus de novo 😭🙏🏻🙏🏻,Eu chegando no IFAM 6:30 da manhã pq descobri um ônibus que chega mais Rápido  perambulando pq não tem ninguém ainda no meu setor e tá trancado ☠️ mas não preciso passar duas horas no ônibus de novo 😭🙏🏻🙏🏻
trouxe o papai aqui no ifam centro e mds que sdds 😭,trouxe o papai aqui no ifam centro e mds que sdds 😭
papai pilantra me enganou dizendo que ia só no ifam centro e me fez trazer ele aqui no zl,papai pilantra me enganou dizendo que ia só no ifam centro e me fez trazer ele aqui no zl
bom dia especial para: - alunos e alunas do ifpa - quem tem cachorro - fãs do yunk vino - mulheres que já receberam cartas - amantes de sushi - leitoras de daisy jones &amp; the six -fãs de how i met your mother  - quem já sofreu por uma ana - Luiza Lima,bom dia especial para: - alunos e alunas do ifpa - quem tem cachorro - fãs do yunk vino - mulheres que já receberam cartas - amantes de sushi - leitoras de daisy jones &amp; the six -fãs de how i met your mother  - quem já sofreu por uma ana - Luiza Lima
nossa pq os bofes de informatica do ifam tem q ser tao deliciosos https://t. co/3Pho85QAhb,nossa pq os bofes de informatica do ifam tem q ser tao deliciosos https://t. co/3Pho85QAhb
mano nunca esqueço na época do ifam que eu sonhei com uma pessoa totalmente aleatoria que eu nunca tinha nem pensado dessa forma antes e fiquei cérebro mano qual é a tua??!??,mano nunca esqueço na época do ifam que eu sonhei com uma pessoa totalmente aleatoria que eu nunca tinha nem pensado dessa forma antes e fiquei cérebro mano qual é a tua??!??
@feijaogm13 Esperava ansiosamente por esse bom dia aos alunos do ifpa,@feijaogm13 Esperava ansiosamente por esse bom dia aos alunos do ifpa
já voltei pro trabalho e pra academia agora só falta dar as caras lá no ifam,já voltei pro trabalho e pra academia agora só falta dar as caras lá no ifam
ontem eu (chapada) chamei o gustavo de invejoso e recalcado pq ele falou mal dos professores do ifam  simplesmente.,ontem eu (chapada) chamei o gustavo de invejoso e recalcado pq ele falou mal dos professores do ifam  simplesmente.
3 meses pra 18 anos 3 meses pra faculdade 3 meses pra me despedir do Ifam 3 meses pra reiniciar minha vida,3 meses pra 18 anos 3 meses pra faculdade 3 meses pra me despedir do Ifam 3 meses pra reiniciar minha vida
os alunos de ensino médio aqui do ifam de tabatinga só tem trabalho de iniciação científica foda  sério  são trabalhos que facilmente entraria para um mestrado,os alunos de ensino médio aqui do ifam de tabatinga só tem trabalho de iniciação científica foda  sério  são trabalhos que facilmente entraria para um mestrado
odeio que esses professores do ifac não CONVERSAM e não têm uma agenda aí saem marcando as coisas tudo pro mesmo dia e horário,odeio que esses professores do ifac não CONVERSAM e não têm uma agenda aí saem marcando as coisas tudo pro mesmo dia e horário
odeio cei mudando nota de aluno p passar no ifam  tem gente que estuda anos pra debater com gente com nota maior pq mudou a média kk,odeio cei mudando nota de aluno p passar no ifam  tem gente que estuda anos pra debater com gente com nota maior pq mudou a média kk
será se eu deveria repetir o primeiro ano só pra entrar no ifam e realizar meu sonho 😆,será se eu deveria repetir o primeiro ano só pra entrar no ifam e realizar meu sonho 😆
@adriell__reis qualquer pessoa que nao estuda no ifam ta dormindo melhor q vc,@adriell__reis qualquer pessoa que nao estuda no ifam ta dormindo melhor q vc
Época do ifam esse aqui estourava no fone,Época do ifam esse aqui estourava no fone
@brendagj_ te encontro mais em festa do que no ifap mesmo,@brendagj_ te encontro mais em festa do que no ifap mesmo
Participe do 5º AfroIdentidade  evento do IFTO que acontecerá no dia 25/10  no Campus Palmas  com o objetivo de debater a importância da cultura negra e afrodescendente para a nossa cultura.  #AfroIdentidade #IFTO #culturanegra https://t. co/TTIxiCgDaB,Participe do 5º AfroIdentidade  evento do IFTO que acontecerá no dia 25/10  no Campus Palmas  com o objetivo de debater a importância da cultura negra e afrodescendente para a nossa cultura.  #AfroIdentidade #IFTO #culturanegra https://t. co/TTIxiCgDaB
ser do ifam e receber o email do psicólogo de eirunepé,ser do ifam e receber o email do psicólogo de eirunepé
