x,y_predito,sentimento
Estudantes do Ifal participam da Campus Party  em São Paulo  co/HGnXEhbPW via ,1,neutral
Neste primeiro episódio  Wally Menezes  reitor do IFCE  apresenta a série Vem Integrar.   O projeto convida você para o diálogo sobre a integridade no serviço público.  Disseminando e debatendo as normas  as leis  os valores e princípios éticos que fundam a governança pública.   co/CtXbVAInQ,1,neutral
co/SmFEObno,1,neutral
co/dYwPMJLcHs,1,neutral
co/PIsavCRZbP,1,neutral
Véi  a Monique vai me deixar sozinho aqui no ifal até :😭,1,neutral
 ok na verdade dos meus queridos amigos do ifsc. .  das paredes não!,1,neutral
Estava sentadinha em bancos do ifsc acabo de ser afagada e chamada de puppy  grande dia?,1,neutral
- pai quanto custa uma refeição no basica do IF? - nao sei uns  reais? - pai  uma refeição na básica do IFSP kkkkk,1,neutral
 ML é campeão do ifes? nao é,1,neutral
ninguém tem ânus mais largo do que os alunos do IFba,1,neutral
 anos no ifto e não teve campus party  ai foi só eu sair que todo ano tem 😒,1,neutral
Meu primeiro contato com algoritmo e lógica de programação  foi lá pelos tempos idos de   no IFPB.   Apesar do tempo  o fato de já ter visto da uma clareada  pois a lógica se aplica a qualquer linguagem.   Só estranho quando você viu os comandos em inglês e agora em portugol.,1,neutral
 co/LKZaNYNSO,1,neutral
tnc tem um avião dentro do Senai e no IFBA tem sariguê,1,neutral
e nao me relembrem da metade do ano passado até dezembro no ifal ali fui mlk,1,neutral
eu prefiro sofrer um acidente de moto do q pegar ônibus do ifsp as  horas,1,neutral
    Agora que fui ver é parada do IFES aqui em DM msm? Nem sabia da existência disso,1,neutral
minha prima que cresceu comigo tá em lisboa portugal e eu acabei de sair do ifal e tô passando em frente ao rio salgadinho,1,neutral
 No IFPR é PROJETO DE CONCLUSÃO DE CURSO - PCC.  😘,1,neutral
Minha temporada no IFC Campus Araquari está acabando 😟✊  Depois é minha série solo,1,neutral
- pai. .  qto vc acha q é pra bandejar no ifsp? -  uns  reais? - . . . .  pai kkkk um bandejao. .  na federal,1,neutral
ata agora sim oficialmente faltam menos de  horas para eu estar no ifsc,1,neutral
 Ta estudando no ifsc na segunda fase de quimica,1,neutral
chegando no ifsc hoje assim  co/infmqdmV,1,neutral
 fui ver pq tava parecidissimo com a minha grade do em e vi qi estuda no ifes djansms,1,neutral
Adivinhem quem passou em uma pós no IFAM? 💙 #vemai,1,neutral
Se eu nao passar no ifrr  alguem mesmo assim vai ter orgulho de mim?,1,neutral
Pensando em usar minha nota no ENEM de  pra tentar uma vaga de graduação no IFPA.  😅,1,neutral
na minha cabeça  não existia cria no iff,1,neutral
temos Gossip no IFRO agr é??🤨🤨🤨,1,neutral
 amg  poderia me dar uma ajuda? Como eu chego no iff de campos saindo do shopping estrada (a pé)?,1,neutral
  gente  vocês poderiam me dar uma ajudinha? Como eu chego no iff de campos saindo do shopping estrada(a pé)?,1,neutral
 opa  tudo bem? Poderia me dar uma informação? Como eu chego no iff de campos saindo do shopping estrada (a pé)?,1,neutral
 olá  poderia me dar uma ajudinha? Como eu chego no iff de campos saindo do shopping estrada (a pé)?,1,neutral
 prefiro ficar louca em casa do q no iff meu amigo,1,neutral
 quer ficar mais um ano no ifes e n ta sabendo falar,1,neutral
 Estou na mesma situação.  Estou concursado nível superior no IFPA  Pará.  Mas  a distância começou a apertar também (km).,1,neutral
o lado bom d intervalo no ifes q eu vou bem longe d todo mundo só p ficar escutando  os bichos no meu ouvido e barulho das árvores   PAS,1,neutral
co/TEbfXxm,1,neutral
 Por aqui  no IFPB  também  Alexandre 😉,1,neutral
"""nossa suas notas no ifs eram melhores""  alguém avisa  por favor kskskskskd",1,neutral
co/BXmFZSMxG,1,neutral
Quando disseram que eu estava numa festa beijando meninas  mas na verdade eu tava no IFBA KKKKKKSKSKSKDKDKDKSKSKKS  (Tem mais coisas),1,neutral
 e quem n esta? a virose bateu forte no ifba,1,neutral
 Ah no ifba tinha macarrão com molho branco po,1,neutral
Falando em halloween  eu e meus casas no ifba  co/PNAOmmhbQ,1,neutral
Quem que tá no ifal hj?,1,neutral
amanhã estarei gerando no ifal amigas  co/sEDKjS,1,neutral
acabei de ver a coisa mais adorável no ifal  araras no campo cantando e uns cachorros correndo atrás kkkk,1,neutral
eu e emily o dia todo assim no ifba,1,neutral
 Isso aí é bolo,1,neutral
   Olha eu já vejo os meus peitos usando camisa normal mas são muito pequenos eu tô a menos de um mes em TH,1,neutral
 Mas é verdade eu peguei  likes em  horas,1,neutral
e voltamos p rotina do ifsc,1,neutral
 Sendo assim eu vou buildar defesa e carisma pra buffar a party,1,neutral
o bandeijao de   do ifsp,1,neutral
salve rapaziada  to tweetando isso do pc do ifsc,1,neutral
A Assessoria de Relações Externas e Assuntos Internacionais (Arexi) do IFSC lançou chamada pública para credenciar entidades públicas e privadas concedentes de cursos de línguas estrangeiras.  Saiba mais:  co/WArDbVT  co/RDXEfOeQ,1,neutral
 Brisadeiro de colher?,1,neutral
Estudantes dos cursos de Ensino Médio Técnico do IFSC podem se inscrever no Programa Jovens Embaixadores (JE)  uma iniciativa oficial do Departamento de Estado dos EUA 🇺🇸  As inscrições podem ser feitas até  de agosto.   Saiba mais:   co/yFbXyhhce  co/vcBKcV,1,neutral
oi gente nao passei pelo evento canônico de estudante do ifsc ainda (me perder no campus),1,neutral
- pai quanto ce acha que custa o bandeijao do ifsp? - nao sei filha uns  reais? - pai KKKKKKKKKK é o bandeijao do ifsp pode dobrar isso ai,1,neutral
as vezes no silêncio da noite eu penso quem será que é o atual responsável pelo insta do ifsc smo,1,neutral
 O meu é Avatar do James Cameron,1,neutral
 Eu posso imaginar com a voz do Neil t'grace Tysson?,1,neutral
uma rivalidade que não tem motivo: pessoal do ifam contra o povo do iea,1,neutral
os lanches do ifpa belém,1,neutral
Vendo ingresso pro arraial do ifro👍🏼,1,neutral
 ❤️👑 sla esse final mas tomara que seja assim,1,neutral
 Não sei pq mas provavelmente vai ser essa a . Inha reação  co/HTmVoeEbrk,1,neutral
Tem vontade de trabalhar na Educação a Distância com tutoria? Confira o processo seletivo para cadastro de reserva do Ifes - Cefor!  📷 As inscrições vão até  de agosto:  co/cxPSPsZGog  co/QnyKmEkG,1,neutral
a academia do ifes,1,neutral
Sistema do IFRJ cai toda hora e eu só quero montar minha gradeeee,1,neutral
serase eu vou no arraial do ifro 🤔,1,neutral
igual a prof de química do ifam q eu esqueci o nome,1,neutral
 Banheiro do ifes ,1,neutral
 Giulia porque você interage com todos do IFES e ainda não se mudou pra lá,1,neutral
"a moça da limpeza do ifro vendo eu fazer carinho no Max e falando ""que bom q vcs voltaram  acho q ele sentiu falta  ficou um mês sem carinho  agora ele tá indo em todo mundo pra receber carinho"" kkkkkkkk Max t amo😖",1,neutral
aí vai ficar dois patetas mandando indireta na internet pqp que porra é essa a coxinha do ifes ta  conto maluco,1,neutral
Fui fazer a cobertura do anúncio da construção de um campus do IFRJ no Complexo do Alemão e quando vi  perdi toda a postura só para contar pra ele que minha mãe é muito fã dele.  Ele nem ligou  mas ela ficou toda feliz só de achar que ele sabe que ela é tia dele kkkkk,1,neutral
eu não coloquei do iff pq ficava com medo de repetirkkkkkkkkkkkkkk,1,neutral
Ano passado essa hora todo mundo falando q tava com sdd do iff e n sei oq Esse ano acho q ngm quer voltar,1,neutral
I workshop Energif do IFRR.  Programa para Desenvolvimento em Energias Renováveis e Eficiência Energética.   co/jbJbTG,1,neutral
 Vô vira psicólogo do iff 💪💪💪,1,neutral
 com os mlk do ifma,1,neutral
Balbúrdia debate nesta quarta () os dados da violência no RN divulgados no Anuário de Segurança Pública  O cientista social  professor do IFRN e especialista em Segurança Pública  Francisco Augusto de Araújo  é o entrevistado do Balbúrdia nesta quarta-feira ().    Ele fala. . .   co/RBiSYeFhm,1,neutral
espero que eu não esqueça de me inscrever na pós-graduação do ifap,1,neutral
 fenômeno quer assumir todas as meninas do ifma,1,neutral
: da manhã e já vou embora do ifs  amém senhor,1,neutral
eu sou assim ajudando meus antigos amigos do ifs,1,neutral
Não sei colocar meu curso técnico do ifap no currículo lattes,1,neutral
#NotíciasFUNCERN  Representantes do IFRN  FUNCERN  Borborema Mineração e Alpha Minerals se reúnem no Polo de Inovação - CT Mineral ,1,neutral
👩🏿‍🦱👩🏾‍🦰👩🏾‍🦳 JULHO DAS PRETAS DO NEGÊDI | Acompanhe ao vivo a ª edição do Julho das Pretas do Núcleo de Estudos e Pesquisas em Educação  Gênero e Diversidade do IFRN - NEGÊDI/IFRN:  co/YqzzNTDNpW,1,neutral
 nosso starter pack estudante do ifac  co/jldjjJhc,1,neutral
Esportes: Nesta Terça-feira foi Assinada a Ordem de Serviço para a Construção da Quadra Poliesportiva do IFAL Campus Viçosa,1,neutral
  A Bahia tem  campis do IFBA  além de termos o IFbaiano que possui  Campi  isso espalhado por toda Bahia em mais de  cidades.,1,neutral
Lembrando aq q umas meninas do ifba me ajudaram no sanju  thks besties🫶,1,neutral
✔️ Já está publicada a lista da ª chamada para matrícula dos aprovados na seleção Portador de Diploma /  para ingresso nos cursos do Câmpus Goiânia do IFG.  Os candidatos devem se matricular até  de julho.  Confira informações no link ➡️  co/RkylzFe  co/cicolMI,1,neutral
🤩 DIA DE FEIRA! 🥗🧀🥦🥚🍊  de agosto será a ª Feira Agroecológica de . 😊 Venha valorizar o pequeno produtor! ⏰📝Horários e locais: 🔸 h às h - Reitoria do IFG 🔸 h às h - Reitoria do IF Goiano 🔸 h às h - Faculdade de Nutrição da UFG  co/ZCMgaNO,1,neutral
📣As inscrições para credenciamento de pareceristas podem ser feitas até  de agosto.  Já as inscrições para as ações de extensão podem ser feitas até o  de agosto. 🔹 Confira as informações no site do IFG ( co/OvPvNhhRW) e na página da Proex:  co/jsgBCGwvK  co/UHxovnFEg,1,neutral
Só existe a quadra do IFBA pa jogar amistoso???? pqp,1,neutral
  Marca fora do ifba fdp,1,neutral
 tu n ta brigando c gente do ifba nao ne fi,1,neutral
 nois no último seminário do ifba,1,neutral
o pessoal descobrindo como é uma aluno do ifba kkk tão achando que é encenação,1,neutral
" Rafaelle  zagueira da CBF feminina  começou a investir no ""interclasse"" do IFBA  espero que sirva de inspiração 🫵🫵",1,neutral
Atualização da CJENM no YouTube com um vídeo da visita surpresa do Kyungsoo com o Diretor Kim YongHwa ao The Moon Pop-up no IFC Mall. O. ) #도경수 #엑소디오 #DohKyungsoo #TheMoon #더문  co/fnUaF,1,neutral
 são as pessoas q entraram no ifsc agora  é como a gente chama os novatos,1,neutral
a mina do café perguntando se eu e a larissa estuda moda no ifsc 🤏🏽,1,neutral
co/sUVWcsIsq,1,neutral
Gente q treta é essa do Sesi e do IFBA?? Pqp,1,neutral
w!lli fr/tzk= volta pra barra pra caçar lobisomen que vc ganha mais  parece que acampa no ifsc só pra noticiar qualquer deslize  isso tudo é amor incubado viu  o curso de jornalismo não tava aceitando boçal pra vc ser tão obcecado por uma instituição?,1,neutral
co/uomZGtY,1,neutral
 KKKKKKKKKKKKKK o meu assim quando eu passo o dia todo no ifal (todo dia praticamente,1,neutral
O grêmio contra o Flamengo é muito cansado  parecem os pias do Interclasse do IFSC contra nosso time na época  só assistem o baile,1,neutral
 Só escutando*,1,neutral
Pode ter Champions  Lá Liga  Mundial  ter jogado com Messi e Neymar.   Mas quem manda aqui é o GABIGOL mermão,1,neutral
 Esperamos vocês no INFERNO😈😈😈😈😈😈😈😈😈,1,neutral
 sabe muito  e o claudinho não era craque do ifes. . .,1,neutral
Tem até uma viatura aqui na frente do IFAC,1,neutral
 Eu gostava do por do sol do andar de cima do ifma da federal ,1,neutral
IFBA abre seleção para professores com salários de até R$   mil  co/OIKsgUGA  O concurso do IFBA está com as inscrições abertas até o próximo dia ,1,neutral
Ok. . .  Seu eu estiver sonhando não me acorde,1,neutral
 Eu imagino o anti depressivo apertando um mute no controle,1,neutral
 Rick eu acho que te vi no metrô hoje mas não tive certeza,1,neutral
 Oq tá acontecendo? Esse gráfico me deixou muito curiosa,1,neutral
 Ok então era só alguém assustadoramente igual a você  obrigada Rick,1,neutral
a cantina do ifma,1,neutral
ainda não teve um microssegundo que eu senti falta do ifba,1,neutral
Vai sair a lista do ifpe amanhã a tardee,1,neutral
e nao sei que curso faço no ifs Mds vou coringar,1,neutral
No IFMA  estudar é como um jogo de quebra-cabeça  mas sem a caixa com a imagem pronta!,1,neutral
igual um querido do iff,1,neutral
a galera que estuda no IFRJ assim também,1,neutral
Eu depois do ifsc a caminho da autoescola estarei assim hoje.,1,neutral
A comunidade acadêmica do IFSC pode opinar  até  de agosto  sobre a criação de um regulamento para bolsas de pesquisa  de desenvolvimento  de inovação e de intercâmbio.  A contribuição é via formulário eletrônico:  co/mSdtOpnjiM ,1,neutral
  Opa! Vamos sim  !!   já ia convidar também.  Já pensando em juntar gente do IFAL e da UFAL hahah  Brincadeira.  Se for passar por perto de Maceió  dá um toque! Boas férias!!,1,neutral
Abdômen + esse cardio e no iff duas aulas de educação física👍  co/HtHqKUBg,1,neutral
Seja professora ou professor na área de Biomedicina no Ifes - Campus Vila Velha!  As inscrições são on-line e vão de  de julho a  de agosto.  Confira todas as informações no edital:  co/CNFwkmsp  co/hfYviUq,1,neutral
Eu já vi a Maitê ronronar em mim mais de uma vez aí eu comecei a ronronar  ou seja tudo isso se resume a velha filosofia do grande bode:  co/McMFPeAx,1,neutral
 Pois é de manhã a gente já vem falando do IFES,1,neutral
esse povo do IFRO vive na quadra  plmds,1,neutral
⏰ Últimos dias de inscrições para quem deseja cursar disciplinas como aluno especial no Mestrado Acadêmico em Educação  ofertado pelo Câmpus Goiânia do IFG‼️  📚As inscrições são para cursar disciplinas no º semestre de .   co/EBAkoXmR,1,neutral
Será que se eu tivesse ido cursar licenciatura em Química na UFRB eu era mais feliz?  Eu gosto do IFBA  mas como teria sido se mainha tivesse deixado eu ir pra UFRB?,1,neutral
Sozinho no ifsc,1,neutral
co/BSBtKYJwDL,1,neutral
co/TdfCKkgC,1,neutral
.  .  #boiseidaho #idaho #boise #rodeoseason  co/VHMmvVDQi,1,neutral
co/UxlxoTYLjg,1,neutral
 direto rola lá no ifb  é babadinho,1,neutral
Vou fzr isso um dia no ifba papo,1,neutral
 Dependendo da faculdade  começo dos semestres abrem editais  eu por exemplo estudava no IFCE  daí tinha no site:   co/WjWLnGSOb  Mas tem que ver no seu campus  procura o Centro Acadêmico que a galera geralmente sabe quando abre e etc…,1,neutral
  Olha meta eu entendi muito pouco do que você falou mas agora quero estudar pra entender obrigada pela explição!!,1,neutral
omg hii cafezinho do ifsc,1,neutral
Continuam abertas as inscrições para a XI FEPEX do IFC São Francisco do Sul  será de  a //  é um evento científico destinado à divulgação de trabalhos de ensino  de pesquisa e de extensão.   Envio dos resumos dos trabalhos/inscrição vão até /.    co/wRPUkuHyc  co/WGijqIhgHV,1,neutral
Se eu reclamei alguma vez do IFF não era eu,1,neutral
Mulheres Mil: Programa será reativado em Roraima e equipes do IFRR já se preparam para novas ações  co/vlGFTVPC,1,neutral
abri minha matrícula do ifes🤩🤩,1,neutral
Desconto no cursinho q eu gosto de biologia  eu só não gostava dos professores do ifal,1,neutral
⚠️ Último dia de matrículas para os aprovados para os cursos técnicos subsequentes em Agrimensura e Eletrotécnica  ofertados no Câmpus Goiânia do IFG.   Confira a documentação no site ↪️  co/GuSymImvC  co/JXOSanmT,1,neutral
✔️ Foi publicada a lista da ª chamada para matrícula dos aprovados no Vestibular Enem /  para ingresso nos cursos do Câmpus Goiânia do IFG.  Os candidatos devem se matricular nesta quinta () e sexta-feira   de agosto. ➡️  co/FUkgUOEY  co/lwcbqjeypS,1,neutral
✔️ Já está publicada a lista da ª chamada para matrícula dos aprovados na seleção Portador de Diploma /  para ingresso nos cursos do Câmpus Goiânia do IFG.  Os candidatos devem se matricular até  de julho.  Confira informações no link :  co/ukVeWgwPc,1,neutral
tipo assim entrad namorando no iff é pedir pra terminar,1,neutral
meudeus q filme de terror.  Preciso estar no iff hoje as h  c qual condição não sei,1,neutral
Eu no IFMA,1,neutral
Não queria pisar no ifba hj  naum,1,neutral
 Faria o mesmo fácil fácil a gente só tem que montar o GSOM móvel,1,neutral
Deus tem seus favoritos e eu sou um deles só pode,1,neutral
Nicolly e os dois lados,1,neutral
Eu fui tiarar satisfação mesmo vai fazer oq seu milico?!?!,1,neutral
Yam correndo em barreiras segurando a ecobag do IFBA,1,neutral
Tenho jog hoje no iff  não sei se eu me enforco ou se me jogo na frente de um carro,1,neutral
Aonde eu trabalho maioria do pessoal é formado ou está cursando algum curso no IFG,1,neutral
N creio vou ter q baixar no ifal amanhã pra pegar meu histórico,1,neutral
 Kkkkkkkk oxe? Agora é tudo com assinatura digital pô.  Mas se vc quer pegar o histórico do FUNDAMENTAL tem q ser lá mesmo.  Se vc deixou o original no ifal qnd fez a matrícula.,1,neutral
 Um dia eu levo no ifal pra vc🥹,1,neutral
 Ou seja Maitê e o caAso,1,neutral
Bom dia! Hoje temos laboratório de redação para os alunos do ifsul camaquã às h na sala  e pelo Meet.,1,neutral
 Todo cordado é um peixe,1,neutral
 Caralho parece o olho de um mamífero,1,neutral
Alô Rio de Janeiro.  Deputada Elika Takimoto consegue recursos para instalação do IFRJ no Complexo do Alemão(RJ)  co/pCkXMBLDw via ,1,neutral
Moto é um adianto de vida. . .  Eu vindo tranquilinha  sem pressa  faço  minutinhos do ifes até em casa,1,neutral
🔹🔸Atenção  servidores!  📌A Assessoria de Planejamento e Desenvolvimento Institucional do IFG divulgou novas vagas para ingresso/composição da equipe do Escritório de Processos do IFG.   co/aEdkmUP,1,neutral
caras quando eu apresentava seminário no ifes e o professor fazia pergunta no meio eu respondia desse jeito aqui,1,neutral
pensando aqui que faltam  semanas pra voltar as aulas e eu coringuei mais durante as férias do que no ifrj,1,neutral
semana que vem começa o curso contra violência doméstica e de gênero.   terça-feira : no iff centro,1,neutral
Tem alguém ansioso por aí?! ✋ Falta menos de uma semana para o início da décima edição dos Jogos do IFSC  o JIFSC  e nós já estamos com tudo pronto para recebê-los em mais um grande evento do IFSC 🤩  co/aVKGUZ,1,neutral
 É basicamente um nome pra Seres que tem coluna vertebral,1,neutral
eu tenho dependência emocional no riocard do IFRJ 😭😭 acaba férias quero meu cartão funcionando dnv,1,neutral
🎙 Reitor do IFF e prefeitável do PT de Campos  o professor Jefferson Manhães de Azevedo é o convidado para encerrar a semana do Folha no Ar nesta sexta ()  ao vivo  a partir das h da manhã  na Folha FM  .    co/BHXbRaXD,1,neutral
Minha nossa  entrei aqui só pra ver as fofocas do ifam  co/IqBbFKDCF,1,neutral
 Ata achei q era licenciatura em matemática no ifsp Mals,1,neutral
hoje começo no IFAM e  disposição,1,neutral
andei do ifes de Vitória até o shopping Centro da Praia doi tudo  quase h andando,1,neutral
a cantina do ifes era assim msm,1,neutral
Você  pesquisador/a do IFBA  deve antes entrar em contato com o  Departamento de Inovação (Dinov) da Pró-reitoria de Pesquisa  Pós-graduação e Inovação: inovaifba. edu. br / dinov. rei. edu. br /   -   Fontes:    co/uaiOhFb   co/xkmKdY  co/LSQACpzR,1,neutral
 tô no ifsc da palhoça,1,neutral
ainda não estou pronto pra essa parte  da ª temporada de estudar no ifes  acredito que muitos personagens secundários vão estrear/sair  talvez eu seja um personagem secundário e nem saiba,1,neutral
 co/DXrKJhHdO,1,neutral
 Posso convidar duas pessoas?,1,neutral
Grande econômica da Áustria,1,neutral
Quero os dois juntinhos conversando enquanto eu apenas observo e torço pra ver o beijo mais quente da minha vida,1,neutral
"nunca terei essa sensação visto que os reagentes ""novos"" do ifrj venceram no mínimo em ",1,neutral
Participe do VIII Congresso de Ciência e Tecnologia do Ifac!   O evento é gratuito e vai contar com certificado para todos os participantes.    Os interessados em submeter trabalhos  em formato de resumo simples e artigo científico  têm até o dia  /.     co/tzQGDEoP  co/oNFmvsdYs,1,neutral
esse site do ifpe nao abreee quero fazer minha matrícula  co/YjwFOwsu,1,neutral
Reitor e diretor-geral do IFMS serão eleitos em setembro  co/BlcJKGF,1,neutral
um cara q eu sigo no insta e faz video de humor estuda no IFSC  acabei de falar com ele vei,1,neutral
   sabia que eu já bebi ácido sulfúrico no ifro,1,neutral
 amg isso aí foi muito do nada  a menina nem tá mais no ifba praticamente,1,neutral
Abertas inscrições para ciclo de formação sobre prevenção ao assédio e violências  para estudantes e servidores do IFSC.  As inscrições podem ser feitas até  de agosto  pelos links indicados na notícia.  Saiba mais em  co/sriChzRV ,1,neutral
Quase que dormi na cadeira do IFF,1,neutral
Elon musk não passaria em pré cálculo no ifmg,1,neutral
co/USeZpdhn,1,neutral
"A gente que ama futebol  já aprende logo que amor é só o nosso  Moro no interior  sou designer e vendo marmita no ifba.  Tenho poucas camisas do SP  mas todas originais  ainda ajudo em vaquinha de gente que nem conheço só pq é tricolor  E o maluco não pode ""perder""  meses vsfd",1,neutral
Estão abertas as inscrições para o Curso de extensão Conversation Club  que visa desenolver a habilidade da fala em língua inglesa.  Os encontros acontecerão toda ª feira das h às h no Câmpus Florianópolis do IFSC.  Saiba mais em  co/PXoscllYKT  co/lUEfpwPgO,1,neutral
  o ano era  e o mês era maio e eu fui questionado nos corredores do IFPR por estar de camiseta azul,1,neutral
- pai quando vc acha q custa o bandejao do ifsp - ah não sei filha uns  reais - pai kkkkkk é o ifsp pode chutar alto,1,neutral
 sucesso comercial OUT do ifpi year end   ano na tth e nenhuma música com METADE do chart run de rain on me WW,1,neutral
Bixo  eu vim esse Fusca rosa do lado do ifal  e agr descobri que o fusa era pra levar a Teca Nelma pra assistir Barbie  tipo????????  co/XnBOVwwA,1,neutral
 é nega  do IFBA,1,neutral
edificações no ifsc era isso só q a gente assentava piso do dacc,1,neutral
Só espero q dps do internato eu consiga ver aula no ifrj pprt,1,neutral
 GTA  - no ifs  no buts.  😎,1,neutral
Um equipe do IFRO reuniu-se com a equipe da Controladoria-Geral da União (CGU) no estado de Rondônia  no dia  de julho.  A ação teve o objetivo de discutir ações e melhorias na Governança de Contratações do IFRO.  Saiba mais:  co/gVOrUVLP  co/kOvBNfoArt,1,neutral
Um novo grupo de pesquisa do Campus Guajará-Mirim recebeu a certificação do IFRO.  O OBMIFRO (Observatório das Migrações Internacionais na Fronteira Brasil-Bolívia) foi certificado pela instituição em  de julho.  Veja mais em:  co/kFIIbCK ,1,neutral
Representantes estudantis e gestores do IFRO tiveram reunião no dia  de julho de .  A nova gestão do IFRO e a Direção-Geral do Campus Jaru promoveram o momento de diálogo com os membros do Grêmio Estudantil.  Saiba mais:  co/TSafSSNz  co/lDLghNr,1,neutral
"Você conhece a Auditoria Interna do IFF?  ""Compete à Auditoria Interna avaliar a criação  implantação e eficácia dos objetivos  programas e atividades de ética e integridade da organização"".  Vaneska Tavares  auditora-chefe.   Quer saber mais?  co/brljVDZSXq",1,neutral
Aluno médio do Ifes Serra quando o Bermudes aparece de calças,1,neutral
 depende  é do ifbaiano e é um nível extremo de feiúra  ele é tipo  misturado com ,1,neutral
eu quando volto pra casa depois do ifba:  co/NaFRznEaqL,1,neutral
Pra mim como Representante Geral dos Estudantes do IFB estive com o Deputado Distrital do PT  hoje dia  de julho de  na posse dos  novos diretores gerais de campi do Instituto Federal de Brasilia - IFB.   co/dWTKeKVj,1,neutral
 Agora que não dou unf no ifes cariacica kkkkkkkkkkk mtos mimos,1,neutral
como assim tinha uma cobra hj no ifes e eu n vi,1,neutral
 Eu apoio,1,neutral
A minha colega do IFF quando me contou que a avó era juíza aposentada e o avô advogado eu fiquei semanas pensando kkkkk tipo minha avó dona de casa analfabeta e meu avô trabalhava na roça dos outros,1,neutral
hoje eu e villu fizemos um documentário pessoal para vermos daqui a uns anos  mostrando cada lugar do ifba e contando lembranças marcantes dos respectivos lugares e  também  mostrando pessoas e funcionários  o mais legal foram Gui  Theo e David se juntando a nós para a gravação,1,neutral
 faço no ifsc e você?,1,neutral
faz quase  anos q eu to no ifsc e eu ainda não superei o stodieck,1,neutral
qria fazer mais amigos no ifsp caraguatatubs porem sou timido e desaprendi a conversar comigo com pessoas q n me conhecem,1,neutral
sonhei que eu o ezekel e ayara fomos presos no ifsc de Chapecó ai o policial so falava em inglês e pediram se o pai da Yara era de gang e eu falei que sim gang dos pescadores,1,neutral
 No IFF n era obrigado a cumprimentar no xadrez n kkkkk,1,neutral
🏳️‍⚧️ RESERVA DE VAGAS PARA TRANS E TRAVESTIS NO IFS SERGIPE  Foi publicada a portaria nº . /  do Instituto Federal de Sergipe (IFS)  prevendo a ampliação na reserva de vagas para pessoas trans e travestis nos processos seletivos para ingresso de estudantes na instituição.   co/chKMMBW,1,neutral
  isso foi no ifba né???,1,neutral
Governo Lula em parceria com a Prefeitura da cidade do Rio de Janeiro anunciam a construção do IFRJ no Complexo do Alemão.   BRASIL  UNIÃO E RECONSTRUÇÃO   co/NPnAgX,1,neutral
querido da produção passando por trás de guti enquanto ele dá entrevista sobre o festival de teatro do ifrn - campus caicó  co/xGhvVvCIM,1,neutral
De tudo que eu já aprendi sobre musculação  uma coisa que eu nunca vou conseguir lembrar é qual é a pegada supinada e qual é a pronada🤡,1,neutral
vou me inscrever no bglh de cartas do ifam,1,neutral
 oh amg sinto lhe informar mas a nenhum jogo da supercell abre na internet do ifpi,1,neutral
necessito conhecer pessoas de fora do ifal  urgentemente,1,neutral
  eu sei que foi você que retwitou isso mas lembrei de você,1,neutral
Vai juntar  grupos do ima e  grupos do ifro no mesmo local,1,neutral
Fiz o concurso do IFMA.  Pense numa lapada seca.,1,neutral
 Teve concurso do IFMA esse final de semana.  Saiu o gabarito.  Foi pra várias áreas.  Mas na Letras só teve Português-Inglês.  Vi alguns conhecidos lá rs.,1,neutral
 Inclusive passei no vestibular no ifsc kkkkkkkkk mas passei em mais de um naquele ano dai não fui !,1,neutral
 co/jABcNM,1,neutral
 QQ é isso?,1,neutral
 Ata  se trans pagar menos eu vou,1,neutral
 Ok vou falar com Ivy e Maitê,1,neutral
co/XOPAuUP  via NaMo App  co/kRRfBzPbou,1,neutral
co/cbYBndTX,1,neutral
co/QEmVTBv,1,neutral
novo medo desbloqueado: encontrar uma cobra no ifes campus colatina,1,neutral
Estudantes do IFSC que querem pensar em soluções para um problema da comunidade têm a oportunidade de obter apoio e recursos para o projeto! São projetos com duração de  meses  até  bolsistas por projeto e bolsa mensal de  reais.  Veja como participar:  co/RyiyItaH  co/UBpauoTf,1,neutral
  É pq eu vi no seu insta q vc estudou no IFES  aí eu achei q vc fosse de lá,1,neutral
 no ifes campus itapina é a coisa mais fácil,1,neutral
I FLIRFEP : Encontro Literário no IFBA Jequié  co/DtjpboOiN via  ,1,neutral
 simm kkkkk ontem oq buscava o pessoal no ifal e outros lugares tava assim  e quando foram fazer a troca do busao pra voltar parte alta teve q voltar nesse😭,1,neutral
👚👕 A Atlética do IFSC do Centro e a equipe do projeto Duo di Moda e Vestuário realizaram nesta semana a entrega de cerca de  peças de roupas à ONG Ação Social de Guaramirim.  As peças foram arrecadadas no último semestre  durante campanhas realizadas pela Atlética e pelo Duo.   co/vgFmhXbxfH,1,neutral
 eu quando estudava no ifsp cubatao,1,neutral
  out do ifpi só se for no ifpi da tua casa,1,neutral
co/aQAxcCuUoH,1,neutral
Funcking  alunos meus agora estão no IFCE.  Tenho  alunos no IF.,1,neutral
Eu moro logo depois do ifam. . . .  Deus me livre,1,neutral
🔹🔸Atenção  servidores! A Assessoria de Planejamento e Desenvolvimento Institucional do IFG divulgou novas vagas para ingresso/composição da equipe do Escritório de Processos do IFG.   📌Saiba mais no comunicado:  co/pvtGvjUt  co/InfngGxS,1,neutral
 Eu queria saber o contrário  como vai do ifal até o biu  #redemic,1,neutral
Processo seletivo para professor substituto está com inscrições abertas no IFSul Campus Camaquã:  ,1,neutral
